"","namestmax","r2","es"
"7621","w_30_37.5",0.0060859220183479,0.105038628217708
"3864","w_17_38",0.00608506146429078,0.103550289540453
"7359","w_29_58",0.00608174252472982,0.0977887786623619
"3584","w_16_55.5",0.00606554810133964,0.0942059386562696
"10955","w_42_53.5",0.00604654241782088,0.10778772518575
"6244","w_25_85",0.00603578062565391,-0.0804464217626764
"6216","w_25_57",0.00603216280798013,0.0961391730059247
"6769","w_27_37",0.00602723643773151,0.105741334540648
"262","w_5_57",0.00601907948842351,0.0734211004571634
"281","w_5_74",0.00601538897779763,-0.0631556410250492
"4692","w_20_26.5",0.00601181713102839,-0.0957903830151674
"2988","w_14_55.5",0.00601010248152534,0.0911600049210791
"242","w_5_39",0.00599672089962811,0.0794734095185418
"2430","w_12_93.5",0.00597417944777567,-0.0716324723339006
"280","w_5_73",0.00596004529634586,-0.0628851608057057
"3602","w_16_73.5",0.00595329824658031,-0.0722180849969696
"853","w_7_37",0.00595269813133847,0.0846648477634026
"8743","w_34_37.5",0.00595171057444255,0.104757767524615
"11219","w_43_47",0.00594529113697395,0.11189349057262
"899","w_7_79",0.00593381260288217,-0.0584462067228106
"10946","w_42_44.5",0.00593351640784645,0.111480331552855
"5668","w_23_86",0.00590888188054173,-0.0776892091405684
"4995","w_21_27",0.00589107787365384,-0.0962427279715113
"2729","w_13_92",0.00588940674242078,-0.0723762715470544
"6100","w_25_22",0.00588370317215892,-0.106116127933236
"10953","w_42_51.5",0.00587279498052373,0.107048081580283
"542","w_6_32.5",0.00586660922868254,-0.0894680371902341
"10407","w_40_48.5",0.00585952140828727,0.109274632431985
"2858","w_14_21.5",0.00585808284987166,-0.0881346742566829
"2131","w_11_95",0.00585753936357747,-0.066521625273732
"3900","w_17_74",0.00585265079684327,-0.0705672761373569
"9890","w_38_78.5",0.00582570200416643,-0.0877135700199529
"10400","w_40_41.5",0.00582398195373479,0.108171133388929
"11218","w_43_46",0.00582242787179188,0.111701014019766
"5265","w_22_25.5",0.00582038807896224,-0.0970919824705609
"5812","w_24_22.5",0.00581304492330159,-0.103675366144864
"4114","w_18_27.5",0.00580909774754457,-0.0904998215110282
"10402","w_40_43.5",0.0058068022363118,0.110411735793676
"3521","w_16_27.5",0.00579704856777485,-0.0879567457622556
"6530","w_26_84.5",0.00577231402140943,-0.0796804151586444
"10399","w_40_40.5",0.00575249760197027,0.10625885821715
"2070","w_11_38",0.00575033991984297,0.0924325424988974
"546","w_6_36.5",0.0057445749311521,0.0795377881846749
"1179","w_8_56.5",0.00574266675192725,0.0813534420262533
"10408","w_40_49.5",0.00573416297559159,0.106105439425591
"5566","w_23_26",0.00572096672781774,-0.0975391423904476
"3455","w_16_21.5",0.00570315555065704,-0.0914232546369009
"2127","w_11_91",0.00569094629733791,-0.0694000105817912
"5907","w_24_36.5",0.00568666026835918,0.104112174869576
"6503","w_26_57.5",0.00568641283386451,0.0937588764647434
"3036","w_15_10",0.00568485805090946,0.112065159966147
"2334","w_12_28.5",0.00568253637584293,-0.0873903850859485
"4420","w_19_28",0.00567922193552639,-0.091007043258079
"1977","w_11_23",0.00567796945715004,-0.0791400707484645
"3752","w_17_21",0.00567253720619265,-0.0931309623028882
"5639","w_23_57",0.00567071507160621,0.0936014420369931
"2709","w_13_74",0.0056534254057703,-0.0699869564670905
"5511","w_23_21",0.00563484360639299,-0.103022566572182
"10950","w_42_48.5",0.00562702254418623,0.107460446511727
"7642","w_30_58.5",0.00562173453701031,0.0941390298490309
"4409","w_19_27",0.00561729674511879,-0.0906338054932588
"11217","w_43_45",0.00561496618220159,0.109470987546091
"2803","w_14_16.5",0.00561379102218507,-0.104152287647769
"4453","w_19_37",0.0056060477449702,0.102686915091275
"3047","w_15_11",0.00560559073850464,0.112426860557883
"6816","w_27_84",0.00559634765792527,-0.0790999952243523
"5801","w_24_21.5",0.00557915000969045,-0.102173959700949
"7903","w_31_37",0.00557319085970365,0.100071013041602
"2924","w_14_27.5",0.00556516737868817,-0.0847535206071766
"847","w_7_31",0.00556375761382644,-0.0889203903886401
"293","w_5_85",0.00555548812749851,0.05530665610993
"9576","w_37_39",0.00555496352741947,0.101676868678401
"5221","w_22_21.5",0.00555430491901066,-0.10036786464562
"1553","w_10_12.5",0.00554584539431124,0.109155275407935
"2409","w_12_74.5",0.00554000913473929,-0.0694141804744554
"2514","w_13_17",0.0055349431795485,-0.100805520677353
"2158","w_12_12.5",0.00553057282858815,0.110865356582332
"11224","w_43_52",0.00552716855764701,0.103675500856478
"10398","w_40_39.5",0.00552185708665409,0.103925440077812
"10681","w_41_50",0.00551786433250567,0.104262821398374
"11225","w_43_53",0.00551468257596555,0.10359350464403
"4703","w_20_27.5",0.00550622415772895,-0.0911830737147332
"5522","w_23_22",0.0055010309589506,-0.0996264769700808
"8485","w_33_58",0.00549529496665446,0.0941473551707658
"3113","w_15_17",0.0054859478118201,-0.100731388484494
"11220","w_43_48",0.00547854043246898,0.106925064313704
"7666","w_30_82.5",0.00546990970953432,-0.0789303051273677
"9022","w_35_38",0.00546621482164067,0.100821572611102
"4473","w_19_57",0.00546408818714283,0.0916006303317313
"2459","w_13_12",0.00545829153506172,0.10795898579347
"5577","w_23_27",0.00545376793735708,-0.0936590480045974
"5210","w_22_20.5",0.00544986323455277,-0.100684408535426
"261","w_5_56",0.00544599645983912,0.0697114114590424
"4504","w_19_88",0.00544409462710937,-0.0725740300379682
"2109","w_11_75",0.00543439752932018,-0.0683595859186854
"5072","w_21_71",0.00542026919845839,-0.0741828008856319
"5363","w_22_71.5",0.00541610411068938,-0.0733208028346414
"11221","w_43_49",0.00541561530954449,0.105493686018211
"2814","w_14_17.5",0.00541323285484729,-0.0976487740404378
"10675","w_41_44",0.00541227214032514,0.106439004813814
"8205","w_32_58.5",0.00540595810357092,0.0928806453744777
"5071","w_21_70",0.00540138121163836,-0.0757275756537207
"34","w_5_13",0.00537022861368064,0.10178563968643
"4929","w_21_21",0.00536758096660328,-0.0979980059928884
"3719","w_17_18",0.00535814043959515,-0.0955299621005256
"6245","w_25_86",0.00534496369737758,-0.075292153137971
"9299","w_36_38.5",0.00533804234452984,0.0995297749779439
"896","w_7_76",0.00533653525888211,-0.0625747409703003
"9041","w_35_57",0.00532626490936128,0.0941160988357047
"3422","w_16_18.5",0.00528910965811724,-0.0927192286948085
"284","w_5_77",0.00528898422895352,-0.0563074022935992
"1718","w_10_27.5",0.00528472296216942,-0.0810341432483314
"7384","w_29_83",0.00528237423377298,-0.0770856700005587
"7948","w_31_82",0.00527959663284849,-0.0777002977507117
"3027","w_14_91.5",0.00527881333186075,-0.068649711970808
"11489","w_44_48.5",0.00527705657576127,0.104999342061985
"1810","w_10_78.5",0.00527108673543231,-0.0604854597535716
"2690","w_13_56",0.00526966551287056,0.0850986958640237
"4037","w_18_20.5",0.00525752280746938,-0.0927503054549159
"14622","w_56_31.5",0.00524525717606061,0.110123028716668
"10401","w_40_42.5",0.00523760272592277,0.103566987984791
"3882","w_17_56",0.0052353813322118,0.0880198082247635
"1464","w_9_38",0.00523135388321128,0.0852492921021917
"5555","w_23_25",0.00522002386002807,-0.0931984845542058
"5834","w_24_24.5",0.00521782345956523,-0.0944708401065543
"8763","w_34_57.5",0.00521251982100301,0.0921793446886914
"11486","w_44_45.5",0.00520910846551459,0.105103620099552
"2312","w_12_26.5",0.00520507146686178,-0.0789599556906755
"14108","w_54_32.5",0.00519889159702902,0.108957832368873
"4745","w_20_36.5",0.00519774388535599,0.099843244879469
"11488","w_44_47.5",0.0051930425975053,0.103709013043186
"8228","w_32_81.5",0.00518458525341414,-0.0776024757104518
"10165","w_39_79",0.00518025981719938,-0.0829302075274405
"2032","w_11_28",0.00517902401871118,-0.0808573930072801
"9616","w_37_79",0.00516974312339225,-0.0813198990528844
"13850","w_53_33",0.00515796438173854,0.108569487121147
"2191","w_12_15.5",0.00515778145934942,-0.103911609223764
"8464","w_33_37",0.00515637568226879,0.0963353888242574
"10686","w_41_55",0.00514854103181683,0.097094401229728
"452","w_6_23.5",0.00514545010839718,-0.0636440048982702
"6133","w_25_25",0.00514237195691247,-0.094831754265471
"5667","w_23_85",0.005142195455346,-0.0730207875858486
"5845","w_24_25.5",0.00514087085252979,-0.0935907821104334
"7100","w_28_83.5",0.00513863683663229,-0.0755580883020478
"2624","w_13_27",0.00512655560769293,-0.0790082514472246
"1786","w_10_56.5",0.00512543642185292,0.0796616311856197
"10952","w_42_50.5",0.00511477575972175,0.100148667725626
"6531","w_26_85.5",0.00510693275103247,-0.0742364945297531
"3007","w_14_73.5",0.00509710186328993,-0.0662013706800393
"6790","w_27_58",0.00508950076055392,0.0885493148527997
"10680","w_41_49",0.00507624775344839,0.100868028091145
"6482","w_26_36.5",0.00506673614772191,0.0963460461890536
"588","w_6_74.5",0.00505924948536896,-0.0607855678787765
"14878","w_57_31",0.00505484618901075,0.108300321434372
"1900","w_11_16",0.00504117430157336,-0.0999724816743959
"11490","w_44_49.5",0.00502884587860264,0.101377717962378
"1414","w_9_27",0.00502652894993949,-0.0773609385088438
"3157","w_15_21",0.00500981004218726,-0.0835357167192079
"2427","w_12_90.5",0.00500869876896337,-0.065265456886573
"3444","w_16_20.5",0.00500521450224745,-0.0854697894636728
"11757","w_45_48",0.00500513959799698,0.10185086033777
"606","w_6_90.5",0.00500323803366798,-0.0590008800664713
"283","w_5_76",0.00500193368193214,-0.0563807981061561
"7338","w_29_37",0.00499713284012127,0.0949037005079691
"2010","w_11_26",0.00498595787900624,-0.0758032402655398
"11487","w_44_46.5",0.00498213403762571,0.101895758281825
"5941","w_24_70.5",0.00497826876600449,-0.0739747121101648
"9615","w_37_78",0.0049759614972924,-0.0806870961503729
"10164","w_39_78",0.00494987424710025,-0.0824478001630147
"5652","w_23_70",0.00494552757731481,-0.0746114869943096
"5957","w_24_86.5",0.00493892844207733,-0.0713189336762264
"6122","w_25_24",0.00493813071709515,-0.0942228666698935
"4918","w_21_20",0.00493441470850875,-0.0957269328626111
"2635","w_13_28",0.00493162627396893,-0.0806228384866566
"10414","w_40_55.5",0.00492450386072218,0.0941041146675684
"3883","w_17_57",0.00490916259695939,0.0841385557435833
"10673","w_41_42",0.00490870854850056,0.10010807475674
"11758","w_45_49",0.00490798182313623,0.101013582352337
"5955","w_24_84.5",0.00489904057141299,-0.0719748672334271
"6817","w_27_85",0.00489581379083281,-0.0735988299421391
"10951","w_42_49.5",0.00488717170637465,0.0990882062593282
"6410","w_26_24.5",0.00487035067181807,-0.0944788362339077
"11223","w_43_51",0.00486916457869768,0.0978772704730829
"375","w_6_16.5",0.00486440219770201,-0.0863394665925445
"11216","w_43_44",0.00486435394623141,0.100017305330549
"10672","w_41_41",0.0048569945232112,0.0980161057748237
"13590","w_52_33.5",0.00485128323898965,0.104785265031637
"2970","w_14_37.5",0.00485030740484338,0.088626413515756
"3566","w_16_37.5",0.00484373346744282,0.0904098683644185
"4626","w_20_20.5",0.0048426767072558,-0.0929728528295167
"2448","w_13_11",0.00483547014872743,0.0997593142528476
"5349","w_22_57.5",0.00483507696430396,0.0850239898179603
"3334","w_16_10.5",0.00483450608289027,0.1044336066367
"6388","w_26_22.5",0.00483386236023753,-0.0960263611527551
"4015","w_18_18.5",0.00483377535750096,-0.0914023003387249
"4209","w_18_88.5",0.00482397044979022,-0.0674908966443365
"14366","w_55_32",0.00481643291871658,0.104728769915611
"3305","w_15_73",0.00480543627641472,-0.0649756629912519
"682","w_7_16",0.00480352741027523,-0.0894926445925781
"5073","w_21_72",0.00479764160754992,-0.0675589194188298
"11759","w_45_50",0.00479539997759248,0.0991362934943469
"1522","w_9_91",0.00478172660841969,-0.0623731596975693
"1158","w_8_37.5",0.00477906526035432,0.078266394010297
"4780","w_20_71.5",0.0047712033628089,-0.0681360473169351
"1829","w_10_95.5",0.00476815317951695,-0.0585094949403408
"1685","w_10_24.5",0.0047677367988771,-0.0719127943899475
"11493","w_44_52.5",0.00476715459690458,0.0961876290531043
"7101","w_28_84.5",0.00476687650865493,-0.0732365199998045
"6111","w_25_23",0.00475057779348131,-0.0936538205605442
"7949","w_31_83",0.00474234833435705,-0.0738401447702624
"3730","w_17_19",0.00474186197097637,-0.0884779369712454
"7075","w_28_58.5",0.00473100237211688,0.0856888242065789
"4796","w_20_87.5",0.00473088131148791,-0.068095360059835
"2092","w_11_6",0.00472126908502302,0.0845820218419901
"9340","w_36_79.5",0.00471188545379653,-0.0764519518436085
"587","w_6_73.5",0.00470906426806217,-0.0561989081959195
"5377","w_22_85.5",0.00470840868871636,-0.0687363238023291
"10674","w_41_43",0.00470544101906423,0.0984789199026539
"10125","w_39_39",0.00469716730189695,0.0944104643527942
"9868","w_38_56.5",0.00469716668670994,0.0884762904000529
"2112","w_11_78",0.00468836830687869,-0.0582287829516284
"12025","w_46_49.5",0.00468593874154977,0.0988559702667146
"6243","w_25_84",0.0046829427714723,-0.0713407599785766
"2043","w_11_29",0.00467349023456498,-0.0809284956342593
"10956","w_42_54.5",0.00467255692383928,0.0935170965356569
"12024","w_46_48.5",0.00466143775206918,0.0980725822147137
"1740","w_10_29.5",0.004660210112299,-0.0813067025119134
"7925","w_31_59",0.00465838398338969,0.0860163994923971
"10957","w_42_55.5",0.00465561579722018,0.0910420480581855
"3026","w_14_90.5",0.00464626067912566,-0.0651402099865778
"3288","w_15_56",0.00464547883832411,0.081158046536539
"222","w_5_30",0.00464341726647621,-0.0749299749620474
"6195","w_25_36",0.00464184346746166,0.0928407522222041
"5618","w_23_36",0.00463438189749488,0.0934870020433695
"14365","w_55_31",0.00462215669856425,0.102415859684126
"3741","w_17_20",0.00460939410598415,-0.0850124654831261
"4766","w_20_57.5",0.00460468598616737,0.0830956972579533
"11485","w_44_44.5",0.00459732505229515,0.0981356863210564
"8229","w_32_82.5",0.00459353555716691,-0.0728390581748578
"2393","w_12_6.5",0.0045886045160165,0.0873830100354294
"11492","w_44_51.5",0.00458408554635559,0.0948253269404602
"5037","w_21_36",0.00458136065859627,0.092407399857277
"11484","w_44_43.5",0.0045775860632703,0.0968900658720597
"530","w_6_30.5",0.00457716710238265,-0.0758068495443986
"9891","w_38_79.5",0.00456640604997882,-0.0766540334178536
"4158","w_18_37.5",0.00456301838243467,0.0912109864917543
"13849","w_53_32",0.00455944156772869,0.101049709622871
"7620","w_30_36.5",0.00455466026287032,0.0902047680999043
"7667","w_30_83.5",0.00454950835111267,-0.0718707719578544
"6529","w_26_83.5",0.0045464099665401,-0.0708860286940621
"1200","w_8_75.5",0.00454056474933762,-0.0601351909680302
"2431","w_12_94.5",0.00454021758444756,-0.0606508865869384
"299","w_5_90",0.00453459840024595,-0.0529267595445501
"1508","w_9_79",0.00453320421721171,-0.0537843712261407
"11222","w_43_50",0.00452778994102454,0.0951340261161528
"12026","w_46_50.5",0.00452351292174558,0.0961288322555327
"8509","w_33_82",0.00452133633948026,-0.0728043881803123
"5928","w_24_57.5",0.00451726898418248,0.0827010120879559
"5088","w_21_87",0.00451118794267258,-0.0671032067008076
"13589","w_52_32.5",0.00450794353673833,0.100489329837341
"3323","w_15_9",0.0045075952321727,0.0961136401212428
"7383","w_29_82",0.00450272235871052,-0.0711040343095225
"2021","w_11_27",0.0044945508856904,-0.0741412228364178
"10142","w_39_56",0.00448620145876155,0.0879794268679968
"2503","w_13_16",0.00448582080624582,-0.0956786804550552
"4779","w_20_70.5",0.00447475003862119,-0.0675595125266146
"7053","w_28_36.5",0.00447118084512932,0.089755981623869
"4157","w_18_36.5",0.00446730575972376,0.0898137691063843
"2323","w_12_27.5",0.00446250812825788,-0.0744450010487455
"11755","w_45_46",0.0044565256414143,0.0959448723963451
"12291","w_47_49",0.00445619491059834,0.096055984500935
"3312","w_15_8",0.00445577678445741,0.0915120702072721
"14621","w_56_30.5",0.00445106804451556,0.100704257764702
"10687","w_41_56",0.00444093573045179,0.0880981717886817
"10671","w_41_40",0.00443818872085011,0.0932488148577391
"3596","w_16_67.5",0.00443163935058222,-0.0649518674768618
"5287","w_22_27.5",0.00442807150117819,-0.0830231773448159
"9021","w_35_37",0.00442716235834084,0.0901871473982518
"8183","w_32_36.5",0.00442559493375894,0.0882587553738738
"12292","w_47_50",0.00442389975755286,0.0958932294202277
"10944","w_42_42.5",0.00441177747166543,0.0951988707141056
"14879","w_57_32",0.00441065000983054,0.100833857938487
"13325","w_51_29",0.00440415600145772,0.0993773602042567
"7385","w_29_84",0.00439321447093355,-0.070158366822951
"10945","w_42_43.5",0.00438621647694037,0.0949627457825841
"267","w_5_61",0.00438582673545274,-0.0647032016143326
"4797","w_20_88.5",0.00438222949860834,-0.0655584783946323
"1142","w_8_30.5",0.00438169580059944,-0.0802083086807997
"10437","w_40_78.5",0.00437792326071507,-0.0777271921103612
"9338","w_36_77.5",0.00437695368014512,-0.0754747065437596
"5856","w_24_26.5",0.00436826359233533,-0.0847500118862091
"15132","w_58_30.5",0.00436655958857812,0.100275484508784
"1867","w_11_13",0.00436599519435577,0.098504895367017
"7360","w_29_59",0.00435542558635238,0.0823649666117941
"2202","w_12_16.5",0.00435341574225334,-0.0918935995678674
"7665","w_30_81.5",0.00435315586852802,-0.0700788362521353
"11228","w_43_56",0.00435288664334965,0.088004898217581
"9339","w_36_78.5",0.00434992114839805,-0.0742457267778553
"10436","w_40_77.5",0.00434676675687629,-0.0786699302673705
"3829","w_17_28",0.00434654844238114,-0.0775516343606949
"14367","w_55_33",0.0043465115539002,0.0995067029358814
"11756","w_45_47",0.00433604786518949,0.0942973713335334
"12801","w_49_30",0.0043359312998128,0.0979398485344698
"11497","w_44_56.5",0.00433320002850379,0.0880793072429615
"11753","w_45_44",0.00432875143906009,0.0950828474484574
"9594","w_37_57",0.00432861261723427,0.0841817214153872
"10438","w_40_79.5",0.0043258796673048,-0.0751638643568421
