"","namestmean","r2","es"
"1120","w_8_28.5",0.000893666644444568,-0.034034703173521
"2669","w_13_35",0.000893592183115133,0.0382792330700564
"15690","w_60_81.5",0.000893498557686057,0.0455339552134317
"15205","w_59_103",0.000892109564130439,0.0433667132317832
"98","w_5_188",0.000891985838363807,0.0319002223976139
"2599","w_13_247",0.00089124673287333,0.0364843904500854
"906","w_7_85",0.000890040719185081,0.0242736044838318
"15204","w_59_102",0.000888225021688172,0.0434460367587117
"1818","w_10_85.5",0.000887061514873499,0.026320164465032
"2708","w_13_73",0.00088569916040071,-0.030470384416234
"1575","w_10_14.5",0.000884578337832842,0.0484940275858127
"846","w_7_309",0.000884226289751933,0.0348238738772631
"9054","w_35_70",0.000883046638849749,0.0435292610132916
"8948","w_35_236",0.000882640589501937,0.0575042571264364
"4218","w_18_96.5",0.000881318227512251,0.0303310399843964
"3741","w_17_20",0.000879766642481683,-0.0426302495612834
"14681","w_56_90.5",0.000879722892016765,0.0410825805455872
"13151","w_51_117",0.000879177924002716,0.0416916047114056
"4875","w_21_160",0.000878705332884255,-0.0389052344904523
"4256","w_19_130",0.000878611431784582,0.0378431146075159
"5395","w_23_103",0.000878432673748764,0.03012008794299
"15203","w_59_101",0.00087790305966251,0.0432822740238608
"4420","w_19_28",0.000877868191975661,-0.0386164544361254
"3776","w_17_231",0.000877574325592989,0.0448681646865195
"10729","w_41_98",0.000877007172132238,0.0360006691810193
"14178","w_55_102",0.000875861217863538,0.0418902553992469
"8228","w_32_81.5",0.000875538403831921,-0.0358119224224333
"1549","w_10_116.5",0.000875528910656231,0.0288277081815735
"7116","w_28_99.5",0.000874821548242366,0.0309227776732135
"15441","w_59_85",0.000873974281791257,0.0439392060532059
"1678","w_10_233.5",0.000873245615923501,-0.0371650206082268
"2433","w_12_96.5",0.000872969004902746,-0.0271410164093632
"7410","w_30_109.5",0.000872898723261684,0.0365140599443802
"10166","w_39_80",0.000871960296832563,-0.038991214996239
"614","w_6_98.5",0.000871372233449574,0.022006934081845
"14954","w_58_107.5",0.000869894561364215,0.0432222328445186
"6927","w_28_19.5",0.000869764464212386,0.0503642974425929
"5856","w_24_26.5",0.000869682923061221,-0.0416270214527111
"15455","w_59_99",0.000869234929411156,0.0430057974114303
"6477","w_26_31.5",0.000868564332334287,0.0446389558266653
"3699","w_17_161",0.000868483753313498,-0.0356996437330624
"6896","w_28_161.5",0.000868297947443919,0.0419731695574696
"4886","w_21_170",0.000867777474381048,0.0390702176216192
"14691","w_57_100",0.000867679326565618,0.0423411097303142
"7429","w_30_128.5",0.000867535138310949,0.0398699847269805
"1991","w_11_242",0.000866535915439615,-0.0457927484880825
"1198","w_8_73.5",0.000866411058406347,-0.0282934133856139
"2179","w_12_139.5",0.000866172768005824,0.0314944580669235
"6239","w_25_80",0.000864523790947147,-0.0331651870924588
"1359","w_9_22",0.000862753992396548,-0.0322014210168683
"8666","w_34_232.5",0.000861194048200398,0.0574558004153562
"5069","w_21_68",0.000861169678372464,0.0378625668278216
"15187","w_58_85.5",0.000860368370786624,0.0431783139558214
"3112","w_15_169",0.000859972807541687,-0.03675004479375
"10734","w_42_103.5",0.000859166445438819,0.0383679572216425
"1189","w_8_65.5",0.000858325744816923,0.0259207066334204
"8974","w_35_26",0.0008580512852574,0.0515102822372343
"12357","w_48_115.5",0.000857356742985593,0.0408106537322913
"8509","w_33_82",0.000856512796587494,-0.0357829714381743
"6973","w_28_231.5",0.000855659676664677,0.0551727691322945
"4843","w_21_131",0.000855280094657407,0.0377913580230531
"3710","w_17_171",0.000854772986920493,0.0363926957057319
"222","w_5_30",0.000853882886871493,-0.0306396910735789
"8092","w_32_22.5",0.000853279448850497,0.0494317342745121
"12887","w_50_116.5",0.000849658945760834,0.0407502055419131
"15456","w_60_100.5",0.000849574582785784,0.0429733226851728
"1492","w_9_64",0.000848661088983849,0.0287804697485069
"7389","w_29_88",0.000848555189060352,-0.0333854334916924
"11245","w_43_73",0.000847757553246176,0.0442558095190277
"9339","w_36_78.5",0.000847043726076468,-0.0377541469469365
"6036","w_25_161",0.00084667899127755,-0.0408295978578006
"14166","w_54_90.5",0.000845230299655664,0.0395344205685727
"607","w_6_91.5",0.000845159373589754,-0.0237820226687162
"15189","w_58_87.5",0.000843660460821516,0.0420751802794712
"9062","w_35_78",0.00084348036648163,-0.0373482484422384
"5671","w_23_89",0.000843106434513685,-0.0313355149219844
"681","w_7_159",0.000842673819873352,0.0287365573706547
"410","w_6_191.5",0.000842249912226478,0.0294893868723741
"3352","w_16_116.5",0.000841010851278967,0.0334695828773159
"4368","w_19_232",0.000840479445396003,0.0469908657412601
"5675","w_23_93",0.000839721911006008,0.0310520423903007
"5708","w_24_125.5",0.000839123270131914,0.0375257756095025
"15201","w_58_99.5",0.000838986747942472,0.0420379428841332
"14949","w_58_102.5",0.000838922422480737,0.0419052967963427
"3433","w_16_19.5",0.000838628355318449,-0.0414215709946431
"2204","w_12_161.5",0.000837919197934744,-0.0342395688966676
"6329","w_26_166.5",0.000837264957640249,0.0391178927160701
"3078","w_15_138",0.000835709862905931,0.0332329205559563
"495","w_6_269.5",0.000834568440372885,0.0368466745720566
"12316","w_47_74",0.000834169617115132,0.0445339045757779
"5115","w_22_113.5",0.000833942519880337,0.0352791677109252
"5095","w_21_94",0.00083377026446263,0.0304119239469976
"9643","w_38_106.5",0.000832266489496969,0.0377673706518818
"135","w_5_221",0.000832095971369684,-0.0313574186286558
"1085","w_8_248.5",0.000830999700309532,0.0291130860081359
"6042","w_25_167",0.000830925318901388,0.0392309280723111
"136","w_5_222",0.000830721154291614,-0.0299637664240698
"7260","w_29_234",0.000829041113582507,-0.0559286885049947
"4431","w_19_29",0.000828727977267407,-0.0368705357423586
"14955","w_58_108.5",0.000827784387072428,0.0423156263894946
"2525","w_13_18",0.000827286148623596,-0.0424671928384525
"3480","w_16_232.5",0.000827049242599687,0.0432001576170691
"14424","w_55_90",0.000825605213515046,0.039298881177223
"6555","w_27_109",0.000822137584447047,0.0339006927398001
"2891","w_14_24.5",0.000821263871837563,-0.035046765776329
"5942","w_24_71.5",0.000821011178609887,-0.0344224771814266
"6144","w_25_26",0.000820959761530737,-0.0414677950892976
"9890","w_38_78.5",0.000820320648201367,-0.0383994512659084
"7047","w_28_30.5",0.000819002559366622,0.0442031621543206
"7933","w_31_67",0.00081811931516973,0.0422479273873458
"15440","w_59_84",0.00081802665408548,0.0424923278431032
"1879","w_11_140",0.00081736615063388,0.0297970409146481
"3672","w_17_137",0.000817199657181633,0.0342264016389595
"3338","w_16_103.5",0.000817129688360896,0.0267136506628867
"14950","w_58_103.5",0.000816185056914609,0.0412420073327011
"9086","w_36_102.5",0.000815207877302271,0.0341668771254946
"5801","w_24_21.5",0.000814152081674568,-0.0461407140364235
"2657","w_13_30",0.00081307626566296,-0.0355455544319465
"13110","w_50_76.5",0.000812414721876986,0.0438851125490403
"12846","w_49_75",0.000811472461605955,0.0441768552173054
"10456","w_40_97.5",0.000811471219714699,0.0339846571480702
"3915","w_17_89",0.00080971969101129,-0.0285138706445831
"3907","w_17_81",0.000809285439739238,-0.0289433459226409
"4896","w_21_18",0.000807210328333308,0.0467316762704533
"12356","w_48_114.5",0.000805987615225212,0.0396919272411914
"10165","w_39_79",0.000805310207629528,-0.0383325224071398
"2999","w_14_66.5",0.000804094460189475,0.0313377771690098
"6254","w_25_95",0.000803895977341873,0.0302733425113437
"2804","w_14_160.5",0.000802940775519012,-0.0328938239091436
"10458","w_40_99.5",0.000802420865132603,0.0347293686805715
"5091","w_21_90",0.000802242029242728,-0.0300964787755274
"2736","w_13_99",0.000801001767894105,0.0264531297765084
"716","w_7_190",0.000800912034761958,0.031061247741508
"2200","w_12_158.5",0.000800904681010794,0.0308441289309767
"8216","w_32_69.5",0.000800054342643075,0.04073394365291
"2282","w_12_232.5",0.000799979918509108,-0.0376242883283421
"9635","w_37_98",0.000798808109321536,0.032922304009071
"967","w_8_140.5",0.00079815596654309,0.0272750756139173
"2442","w_13_104",0.000796380846838529,0.0258842719998748
"6421","w_26_25.5",0.00079626511271258,-0.0418417117834652
"5522","w_23_22",0.000794081584877926,-0.0441520876239354
"5938","w_24_67.5",0.00079384846474273,0.0392094188887497
"12581","w_48_74.5",0.000793368468581579,0.0436264910611824
"2298","w_12_247.5",0.000791321130263145,0.0328342473796027
"7799","w_31_21",0.000790456576854393,0.0481653387986402
"10457","w_40_98.5",0.000789488285063089,0.034050391186671
"5683","w_24_101.5",0.000788701165500449,0.0285922437151495
"2801","w_14_158.5",0.000787887420236277,0.032513293215278
"2517","w_13_172",0.000783718804880262,0.0322371743543551
"14934","w_57_87",0.000779878002172052,0.040076528246302
"9914","w_39_102",0.000779775954240503,0.0345304643788326
"2123","w_11_88",0.000779627420995466,0.0252326486964157
"2106","w_11_72",0.000779535017363053,-0.0269036939209621
"2213","w_12_17.5",0.00077903725869366,-0.0412359547979809
"6554","w_27_108",0.000778139801985267,0.0319600431530281
"14426","w_55_92",0.000778128620460117,0.0385719001374312
"6983","w_28_240.5",0.000775102200279099,0.0489694557979386
"14948","w_58_101.5",0.000774739618092046,0.0403503152167279
"3924","w_17_97",0.000774398464513215,0.0278481767082154
"3483","w_16_235.5",0.000773328145135532,-0.0449989925464026
"3840","w_17_29",0.000772362877591859,-0.0352482493316695
"13647","w_52_90.5",0.000771887261090454,0.0370589844087835
"1518","w_9_88",0.000771313005352603,0.0239694064859445
"15707","w_60_98.5",0.000770879065202679,0.0407962920510043
"8524","w_33_97",0.000768458011115025,0.0305570533670157
"4210","w_18_89.5",0.000768397539691157,-0.0282084256449374
"2356","w_12_30.5",0.00076825987400686,-0.0340411208655568
"715","w_7_19",0.000767496254944766,-0.0324994221598982
"13374","w_51_78",0.000767418177861967,0.0421732105551733
"5650","w_23_68",0.000766682835758647,0.0376745444824454
"5114","w_22_112.5",0.000766565146644527,0.0331763773466217
"3543","w_16_29.5",0.000766317046152487,-0.0351768804881381
"5164","w_22_158.5",0.000765807722536205,0.0368286704227387
"14694","w_57_103",0.000763886592127005,0.0397552277435599
"14434","w_56_100.5",0.000762996833200136,0.0393811171824038
"8788","w_34_82.5",0.000762911616827955,-0.0339968278764229
"7670","w_30_86.5",0.000762797077948685,-0.0324978605107044
"9368","w_37_107",0.000760824585876563,0.0357656230090148
"12886","w_50_115.5",0.000760804372679558,0.0386921981304043
"15186","w_58_84.5",0.000758734547971263,0.0405887899287482
"2126","w_11_90",0.000757699003837931,-0.0246322423287254
"8670","w_34_236.5",0.000756758606220931,0.0529937738747564
"4837","w_21_126",0.000756449450487362,0.0349625369873162
"2122","w_11_87",0.000755392142955502,0.0247411942135847
"7952","w_31_86",0.000755174536789194,-0.0327551889144403
"2427","w_12_90.5",0.000753561616543164,-0.0254257883301059
"13375","w_51_79",0.000753147227231521,0.0415895787605582
"6253","w_25_94",0.000752261856711178,0.029809885347791
"4583","w_20_160.5",0.000751674356408882,-0.0352810299739573
"2898","w_14_246.5",0.000747169574057849,0.0352778977044204
"3326","w_15_92",0.000747075011156562,-0.026669097675519
"15439","w_59_83",0.000746611357244187,0.0406416909896407
"466","w_6_242.5",0.000745869583142711,-0.0376067757413339
"599","w_6_84.5",0.00074568144661058,0.0216833247426605
"14932","w_57_85",0.00074537303214961,0.0398421665881071
"14414","w_55_80",0.000744291633410388,0.041451956966539
"7963","w_31_97",0.000743281689352893,0.0294501658424356
"7264","w_29_238",0.000743242373622111,0.0507625714326386
"9092","w_36_108.5",0.00074112467076326,0.0349480774632524
"15459","w_60_103.5",0.000739723930947234,0.0397854739460997
"8512","w_33_85",0.00073857448339798,-0.0330011534100783
"2705","w_13_70",0.000738002450650144,0.027143269741025
"8256","w_33_109",0.000737049719487737,0.0343545457197167
"15211","w_59_109",0.00073640256596974,0.0402277735408619
"4742","w_20_33.5",0.000735740766240611,0.0388638116060581
"4072","w_18_231.5",0.000735653923733204,0.0425160673090322
"5677","w_23_95",0.000735181952516428,0.0289215495838873
"3670","w_17_135",0.000733910734776244,0.0326490176764019
"603","w_6_88.5",0.000733629985853801,0.0208865581813835
"4995","w_21_27",0.000733545346163766,-0.0367528063482166
"1797","w_10_66.5",0.000732667195042724,0.0253251123901569
"7947","w_31_81",0.00073223947069212,-0.032495586301219
"3397","w_16_157.5",0.000731983330026109,0.0330370947978795
"3662","w_17_128",0.00073193727273857,0.0332649549778332
"5831","w_24_237.5",0.000731586411077956,-0.0500282381901816
"5577","w_23_27",0.000730987817725515,-0.0374525121867109
"9918","w_39_106",0.00072791010286033,0.0352522414957424
"3116","w_15_172",0.000727714962154846,0.0322738270725207
"7664","w_30_80.5",0.000727142185072971,-0.032018974971774
"14693","w_57_102",0.000727047173729067,0.0387841312605638
"1109","w_8_27.5",0.000726862087947255,-0.0302703271135477
"9358","w_36_97.5",0.000725733772678594,0.030956211310304
"10184","w_39_98",0.000725593294862215,0.0320211267806074
"4071","w_18_230.5",0.000725185419961583,0.0414394658539707
"1364","w_9_224",0.000724329818385994,0.0328887918640005
"1977","w_11_23",0.000723636099226099,-0.0305958033658312
"13412","w_52_116.5",0.000723109654319432,0.0380978936038144
"15182","w_58_80.5",0.000722967205334046,0.0409880861093769
"7399","w_29_98",0.000721378652712601,0.0284164265471359
"4001","w_18_167.5",0.000721370780119579,-0.0355766962950808
"1521","w_9_90",0.000721330490057182,-0.0228942163169791
"3000","w_14_67.5",0.000721302871966589,0.0292582003914251
"10438","w_40_79.5",0.000720796280012759,-0.0363855794069193
"7671","w_30_87.5",0.00072065121900966,-0.031234825766298
"1501","w_9_72",0.000720592173448775,-0.0255315898123075
"4236","w_19_112",0.00072024917169633,0.0297340022271247
"6534","w_26_88.5",0.00072009956279373,-0.0295678388905165
"895","w_7_75",0.000718862749920723,-0.0254017494188314
"4380","w_19_243",0.000718427263154742,-0.0419162287747476
"13136","w_51_102",0.000717622223071701,0.0369797205683164
"9353","w_36_92.5",0.000716863979418725,-0.0308123964118276
"6410","w_26_24.5",0.000716048369332589,-0.0409064251242844
"14177","w_55_101",0.000714122521980221,0.0377703936314767
"13897","w_53_80",0.000713236793720484,0.0405401886543983
"4615","w_20_19.5",0.000713063116121737,-0.0419637357585874
"1233","w_9_105",0.00071221921174458,0.022757072067855
"9340","w_36_79.5",0.000709885320286818,-0.0339046065921761
"182","w_5_264",0.000709775963592785,-0.0320031898336204
"13386","w_51_90",0.000708215519106936,0.0350901059977892
"2454","w_13_115",0.000708080299289815,0.0268971773115591
"15462","w_60_106.5",0.000707763183481758,0.0391443991971505
"6698","w_27_241",0.000706582543267498,0.0461342786850872
"9068","w_35_84",0.000705951362824919,-0.0327937098942561
"2897","w_14_245.5",0.000705064245722697,0.0356418735996504
"8809","w_35_103",0.000704021721616099,0.0316662741750353
"1870","w_11_132",0.000703836467134122,0.0291094896198741
"4661","w_20_231.5",0.000702990839653639,0.0436209545252056
"14682","w_56_91.5",0.000702246401475759,0.0369444442631384
"5370","w_22_78.5",0.000701578805320291,-0.0290777772501944
"4512","w_19_96",0.000701480377053199,0.0271491508251752
"15463","w_60_107.5",0.000700052134535167,0.0390556582098432
"5103","w_22_102.5",0.000698721351066856,0.0264379978851387
"9617","w_37_80",0.000697187981270386,-0.0338845120806391
"1105","w_8_266.5",0.00069717711136863,0.0336430568958336
"7146","w_29_129",0.000696800694953259,0.0358641988800351
"2022","w_11_270",0.000695413998300975,0.0420347169266037
"13907","w_53_90",0.000694670653268337,0.0354695067806995
"4296","w_19_167",0.000694489234241202,-0.0351493138142209
"13150","w_51_116",0.000694167117577416,0.0371087139943579
"12622","w_49_115",0.000694083304678572,0.0369716775577616
"2515","w_13_170",0.000693914542935881,-0.0315035327095809
"4332","w_19_20",0.000693592639867679,-0.0399319285508822
"5364","w_22_72.5",0.000693443199646704,-0.0296674336447441
"4362","w_19_227",0.000693099769332073,0.0410951257652623
"802","w_7_269",0.0006921411034293,0.0349707584472727
"14933","w_57_86",0.000690704940537579,0.0380482493930086
"9069","w_35_85",0.000690383043621678,-0.0323285584146697
"9076","w_35_92",0.000690268472551381,-0.0301532763248204
"15460","w_60_104.5",0.000689737914999378,0.0383923502037341
"5083","w_21_82",0.000688395049851187,-0.0281498145381653
"9615","w_37_78",0.000687795880404463,-0.0349583193175076
"4880","w_21_165",0.000686519739448332,-0.0349984674573127
"14938","w_57_91",0.000686153752412655,0.0367094882940877
"1458","w_9_32",0.000683685045948179,-0.0307488105839286
"3196","w_15_245",0.000683411542972245,0.0365083758814693
"1983","w_11_235",0.000683104050392291,-0.0355593793525528
"10462","w_41_103",0.000682650099153692,0.0335765317303559
"9338","w_36_77.5",0.00068140533329053,-0.0345148502330057
"1663","w_10_22.5",0.000681079180500421,-0.0291972008212725
"5465","w_23_168",0.000679932650854642,0.0354925556149242
"14165","w_54_89.5",0.000678654168984161,0.0352730712709717
"81","w_5_172",0.000677300668372682,-0.0284434828765439
"4776","w_20_67.5",0.000677177052948008,0.0333369352717967
"4240","w_19_116",0.000676842311279735,0.0311405775070667
"2278","w_12_229.5",0.000675266834350485,0.0356538679068874
